date_time,sunHour,DewPointC,cloudcover,humidity,precipMM,pressure,tempC,visibility,windspeedKmph
2012-01-01,8.7,-1,11,48,0.0,1018,19,10,7
2012-01-02,8.7,1,13,53,0.0,1018,18,10,5
2012-01-03,8.7,0,5,53,0.0,1016,18,10,6
2012-01-04,7.1,-2,34,45,0.1,1017,15,10,6
2012-01-05,8.7,2,20,56,0.6,1017,17,9,7
2012-01-06,8.7,0,30,49,0.1,1017,17,10,9
2012-01-07,7.1,-2,50,43,0.6,1019,18,10,7
2012-01-08,8.7,0,7,55,0.0,1022,15,10,6
2012-01-09,7.1,-3,42,42,1.1,1019,18,10,8
2012-01-10,8.7,-4,3,44,0.0,1022,15,10,7
2012-01-11,8.7,-4,4,46,0.0,1021,14,10,6
2012-01-12,8.7,-3,2,46,0.0,1020,14,10,8
2012-01-13,8.7,-4,3,43,0.0,1019,16,10,8
2012-01-14,8.7,-4,18,38,0.0,1016,18,10,8
2012-01-15,7.1,5,50,72,1.1,1012,12,10,9
2012-01-16,8.7,6,35,79,0.8,1011,12,9,9
2012-01-17,8.7,4,22,73,0.0,1012,15,10,5
2012-01-18,8.7,3,12,68,0.4,1012,15,10,4
2012-01-19,8.7,1,9,66,0.5,1015,14,10,5
2012-01-20,8.7,-2,3,51,0.0,1019,13,10,6
2012-01-21,8.7,-7,11,39,0.0,1018,15,10,7
2012-01-22,8.7,-2,29,46,0.0,1017,15,10,5
2012-01-23,8.7,1,1,52,0.0,1018,18,10,7
2012-01-24,8.7,-1,4,49,0.0,1017,16,10,6
2012-01-25,8.7,0,24,49,0.0,1017,16,10,5
2012-01-26,8.7,1,2,54,0.0,1018,17,10,6
2012-01-27,7.1,-2,25,47,0.0,1017,17,10,6
2012-01-28,8.7,-2,2,46,0.0,1018,16,10,7
2012-01-29,8.7,-3,0,43,0.0,1019,18,10,7
2012-01-30,8.7,-1,0,50,0.0,1019,17,10,6
2012-01-31,8.7,-2,21,45,0.0,1020,17,10,7
2012-02-01,8.7,-3,7,40,0.0,1020,18,10,8
2012-02-02,10.8,-1,32,46,0.0,1019,19,10,7
2012-02-03,10.9,4,44,58,0.0,1019,16,10,5
2012-02-04,10.9,5,47,59,1.1,1015,19,8,10
2012-02-05,10.9,5,23,63,1.1,1018,19,9,8
2012-02-06,10.9,1,1,49,0.0,1018,19,10,7
2012-02-07,10.9,2,4,56,0.0,1017,16,10,6
2012-02-08,10.9,3,28,71,5.0,1016,13,9,6
2012-02-09,11.0,1,2,58,0.0,1018,15,10,8
2012-02-10,11.0,1,0,53,0.0,1017,17,10,8
2012-02-11,11.0,0,30,48,0.0,1017,17,10,6
2012-02-12,11.0,3,29,54,0.0,1015,18,10,8
2012-02-13,11.0,5,43,62,0.0,1014,17,10,11
2012-02-14,10.1,3,28,57,0.1,1018,18,10,7
2012-02-15,11.1,1,4,53,0.0,1017,17,10,7
2012-02-16,11.1,-1,3,46,0.0,1018,17,10,8
2012-02-17,10.1,-4,34,35,0.0,1019,18,10,8
2012-02-18,11.1,1,23,43,0.0,1018,20,10,9
2012-02-19,11.1,3,23,46,0.0,1017,20,10,10
2012-02-20,10.1,5,23,54,0.0,1014,19,10,6
2012-02-21,11.2,7,13,58,0.4,1011,22,10,8
2012-02-22,11.6,5,3,53,0.0,1013,23,10,10
2012-02-23,11.6,4,3,50,0.0,1014,22,10,8
2012-02-24,11.6,1,25,47,0.0,1016,20,10,9
2012-02-25,11.6,-1,24,38,0.0,1015,21,10,7
2012-02-26,11.6,-1,1,35,0.0,1014,22,10,10
2012-02-27,11.6,1,17,40,0.0,1012,23,10,9
2012-02-28,11.6,3,4,46,0.4,1009,21,10,8
2012-02-29,11.6,2,1,46,0.0,1009,21,10,7
2012-03-01,11.6,1,0,40,0.0,1011,22,10,7
2012-03-02,11.6,-4,3,28,0.0,1011,22,10,10
2012-03-03,11.6,-3,3,29,0.0,1010,23,10,10
2012-03-04,11.6,3,26,40,0.3,1010,25,10,8
2012-03-05,11.6,10,14,65,6.8,1009,24,10,11
2012-03-06,11.6,7,7,57,1.7,1009,22,10,8
2012-03-07,11.6,0,0,36,0.0,1008,22,10,10
2012-03-08,11.6,-1,1,37,0.2,1010,20,10,11
2012-03-09,11.6,-1,2,39,0.0,1012,19,10,8
2012-03-10,11.6,0,4,41,0.0,1015,20,10,9
