sunHour,DewPointC,cloudcover,humidity,precipMM,pressure,tempC,visibility,windspeedKmph
8.228571428571428,0.42857142857142855,6.714285714285714,49.285714285714285,0.0,1015.7142857142857,17.714285714285715,10.0,7.0
8.700000000000001,1.8571428571428572,9.714285714285714,47.857142857142854,0.0,1014.8571428571429,21.428571428571427,10.0,10.571428571428571
8.242857142857144,7.0,16.0,68.71428571428571,0.4142857142857143,1017.2857142857143,19.285714285714285,9.428571428571429,9.857142857142858
9.185714285714285,4.428571428571429,7.571428571428571,55.714285714285715,0.0,1018.2857142857143,21.0,10.0,7.714285714285714
10.299999999999999,7.857142857142857,30.571428571428573,63.0,0.4428571428571429,1015.8571428571429,22.857142857142858,9.857142857142858,8.714285714285714
10.828571428571427,9.142857142857142,16.285714285714285,72.57142857142857,0.0,1016.2857142857143,21.142857142857142,9.714285714285714,10.142857142857142
9.657142857142858,9.142857142857142,43.857142857142854,72.57142857142857,1.2428571428571427,1012.4285714285714,20.571428571428573,8.571428571428571,9.0
10.714285714285712,12.285714285714286,30.285714285714285,79.42857142857143,0.9571428571428572,1015.7142857142857,21.857142857142858,9.285714285714286,9.285714285714286
11.599999999999998,9.571428571428571,8.428571428571429,63.714285714285715,0.0,1015.1428571428571,24.857142857142858,10.0,11.0
11.4,12.714285714285714,6.142857142857143,59.0,0.0,1012.1428571428571,29.571428571428573,10.0,6.857142857142857
11.599999999999998,12.857142857142858,13.428571428571429,63.57142857142857,0.4714285714285714,1013.0,27.857142857142858,9.857142857142858,8.142857142857142
11.2,11.142857142857142,18.142857142857142,49.857142857142854,0.0,1008.7142857142857,31.571428571428573,10.0,10.428571428571429
11.599999999999998,11.285714285714286,14.571428571428571,47.0,0.15714285714285717,1008.5714285714286,31.571428571428573,10.0,6.142857142857143
11.599999999999998,5.714285714285714,8.142857142857142,27.285714285714285,0.0,1006.7142857142857,34.57142857142857,10.0,10.428571428571429
11.599999999999998,7.142857142857143,7.571428571428571,25.857142857142858,0.18571428571428572,1006.7142857142857,36.42857142857143,10.0,7.857142857142857
13.028571428571427,4.571428571428571,11.0,21.714285714285715,0.3,1003.4285714285714,37.714285714285715,10.0,8.857142857142858
13.542857142857141,10.0,14.857142857142858,27.142857142857142,0.0,1007.4285714285714,37.142857142857146,10.0,9.0
13.6,0.14285714285714285,6.0,12.428571428571429,0.0,1000.2857142857143,40.0,10.0,8.571428571428571
13.685714285714283,7.0,10.714285714285714,20.857142857142858,0.08571428571428573,1001.2857142857143,40.285714285714285,10.0,8.714285714285714
13.842857142857145,4.714285714285714,0.7142857142857143,13.857142857142858,0.0,998.8571428571429,43.0,10.0,8.285714285714286
13.914285714285715,5.142857142857143,0.14285714285714285,12.142857142857142,0.0,996.5714285714286,46.57142857142857,10.0,10.0
14.0,7.142857142857143,3.0,16.714285714285715,0.0,999.0,43.0,10.0,9.857142857142858
14.014285714285714,12.571428571428571,6.0,19.0,0.0,995.8571428571429,46.714285714285715,10.0,8.571428571428571
13.999999999999998,19.857142857142858,25.0,41.57142857142857,0.8857142857142858,997.2857142857143,39.142857142857146,10.0,8.285714285714286
14.099999999999998,14.142857142857142,5.428571428571429,24.0,0.0,996.0,43.57142857142857,10.0,7.428571428571429
13.985714285714284,19.0,22.0,34.142857142857146,0.5714285714285714,995.7142857142857,42.857142857142854,9.857142857142858,9.0
13.828571428571431,20.428571428571427,23.428571428571427,39.57142857142857,0.014285714285714287,997.1428571428571,42.142857142857146,10.0,8.857142857142858
13.9,22.142857142857142,20.857142857142858,47.857142857142854,2.542857142857143,997.0,40.142857142857146,9.857142857142858,7.571428571428571
13.900000000000002,23.0,32.714285714285715,52.0,0.9142857142857144,996.5714285714286,39.0,10.0,8.142857142857142
13.842857142857142,22.285714285714285,22.428571428571427,51.285714285714285,0.4,997.1428571428571,39.142857142857146,10.0,8.0
13.742857142857146,22.714285714285715,26.857142857142858,54.285714285714285,0.3,999.4285714285714,38.42857142857143,10.0,7.571428571428571
13.485714285714284,24.428571428571427,39.142857142857146,67.85714285714286,1.4857142857142858,1001.2857142857143,34.714285714285715,9.857142857142858,8.285714285714286
13.042857142857143,24.857142857142858,48.42857142857143,80.28571428571429,3.1571428571428575,1000.0,33.0,9.142857142857142,9.285714285714286
12.999999999999998,23.571428571428573,16.142857142857142,63.857142857142854,0.0,999.8571428571429,36.42857142857143,10.0,4.714285714285714
11.599999999999998,22.142857142857142,16.285714285714285,59.857142857142854,0.11428571428571428,1002.5714285714286,37.0,10.0,6.142857142857143
11.599999999999998,17.714285714285715,10.285714285714286,48.0,0.0,1004.4285714285714,36.857142857142854,10.0,6.285714285714286
11.599999999999998,18.0,5.571428571428571,48.142857142857146,0.0,1005.4285714285714,38.0,10.0,6.285714285714286
11.599999999999998,18.857142857142858,10.285714285714286,54.57142857142857,0.1285714285714286,1003.1428571428571,36.57142857142857,10.0,6.0
11.4,21.285714285714285,20.714285714285715,58.57142857142857,0.4428571428571428,1004.7142857142857,36.285714285714285,10.0,5.142857142857143
11.599999999999998,20.0,26.0,57.857142857142854,0.17142857142857143,1007.7142857142857,34.857142857142854,10.0,5.0
10.357142857142858,18.857142857142858,27.0,52.714285714285715,0.19999999999999998,1009.4285714285714,34.857142857142854,10.0,5.857142857142857
8.700000000000001,11.571428571428571,0.42857142857142855,33.714285714285715,0.0,1009.7142857142857,34.285714285714285,10.0,4.857142857142857
8.700000000000001,9.857142857142858,1.2857142857142858,33.42857142857143,0.0,1011.2857142857143,32.285714285714285,10.0,5.142857142857143
