sunHour,DewPointC,cloudcover,humidity,precipMM,pressure,tempC,visibility,windspeedKmph
8.700000000000001,-2.2857142857142856,3.857142857142857,39.0,0.0,1019.0,18.285714285714285,10.0,5.857142857142857
8.0,-1.7142857142857142,18.285714285714285,44.285714285714285,0.32857142857142857,1018.7142857142857,17.285714285714285,9.857142857142858,5.571428571428571
8.0,0.14285714285714285,17.142857142857142,46.285714285714285,0.39999999999999997,1019.7142857142857,19.428571428571427,10.0,5.0
8.700000000000001,0.42857142857142855,16.428571428571427,47.285714285714285,1.5142857142857142,1021.2857142857143,16.714285714285715,9.714285714285714,5.142857142857143
9.8,0.8571428571428571,21.142857142857142,45.285714285714285,0.8571428571428571,1021.1428571428571,18.0,9.857142857142858,7.428571428571429
10.457142857142856,1.7142857142857142,26.857142857142858,44.142857142857146,0.08571428571428572,1020.1428571428571,20.285714285714285,9.857142857142858,4.714285714285714
11.028571428571427,3.142857142857143,19.714285714285715,40.0,0.24285714285714285,1015.0,23.571428571428573,10.0,7.714285714285714
10.857142857142858,6.571428571428571,25.0,47.857142857142854,2.1,1015.5714285714286,23.857142857142858,9.857142857142858,9.714285714285714
10.785714285714286,5.571428571428571,26.571428571428573,57.57142857142857,3.7571428571428576,1014.7142857142857,18.571428571428573,9.714285714285714,9.428571428571429
10.185714285714285,3.857142857142857,32.57142857142857,51.0,4.814285714285715,1018.7142857142857,19.714285714285715,9.857142857142858,8.571428571428571
9.0,4.142857142857143,43.57142857142857,38.42857142857143,0.7428571428571428,1015.4285714285714,26.0,10.0,9.285714285714286
11.2,8.285714285714286,12.285714285714286,40.714285714285715,0.0,1016.0,28.0,10.0,6.285714285714286
11.2,6.428571428571429,20.428571428571427,37.142857142857146,1.0714285714285714,1014.0,28.857142857142858,10.0,8.428571428571429
11.214285714285714,9.714285714285714,23.142857142857142,49.42857142857143,2.142857142857143,1011.2857142857143,25.428571428571427,9.857142857142858,7.428571428571429
10.928571428571429,4.714285714285714,22.857142857142858,29.285714285714285,0.08571428571428573,1013.2857142857143,30.571428571428573,10.0,8.428571428571429
13.214285714285714,8.142857142857142,8.571428571428571,31.285714285714285,1.0142857142857142,1011.5714285714286,32.857142857142854,9.857142857142858,11.0
13.185714285714285,7.857142857142857,7.428571428571429,26.857142857142858,0.014285714285714287,1010.8571428571429,34.42857142857143,10.0,9.285714285714286
13.700000000000001,3.2857142857142856,4.571428571428571,20.0,0.08571428571428572,1011.4285714285714,34.57142857142857,10.0,9.285714285714286
13.742857142857144,7.857142857142857,11.714285714285714,24.571428571428573,0.35714285714285715,1009.2857142857143,37.285714285714285,10.0,9.857142857142858
13.914285714285715,9.0,5.285714285714286,27.571428571428573,0.2857142857142857,1009.1428571428571,36.285714285714285,10.0,8.428571428571429
14.0,3.4285714285714284,4.857142857142857,16.714285714285715,0.05714285714285715,1005.4285714285714,39.142857142857146,10.0,11.285714285714286
14.07142857142857,5.428571428571429,12.857142857142858,21.142857142857142,0.6428571428571429,1008.5714285714286,36.857142857142854,10.0,10.0
13.999999999999998,10.428571428571429,10.571428571428571,26.714285714285715,0.5,1007.1428571428571,37.57142857142857,10.0,10.0
14.185714285714287,10.714285714285714,6.714285714285714,27.571428571428573,0.21428571428571427,1004.4285714285714,37.142857142857146,10.0,8.285714285714286
14.200000000000001,14.0,10.714285714285714,32.0,0.6,1001.8571428571429,38.142857142857146,10.0,8.142857142857142
14.200000000000001,14.0,7.571428571428571,35.0,0.7714285714285715,1004.1428571428571,36.857142857142854,10.0,7.571428571428571
14.099999999999998,18.142857142857142,18.571428571428573,43.857142857142854,1.8285714285714287,1001.8571428571429,37.57142857142857,9.857142857142858,7.571428571428571
13.828571428571426,20.571428571428573,25.428571428571427,56.142857142857146,2.6142857142857143,1002.4285714285714,34.42857142857143,9.714285714285714,8.142857142857142
13.914285714285715,21.714285714285715,24.571428571428573,59.57142857142857,5.185714285714285,1001.7142857142857,34.57142857142857,9.714285714285714,6.285714285714286
13.914285714285715,21.714285714285715,28.857142857142858,61.57142857142857,1.7285714285714282,1004.0,33.857142857142854,9.857142857142858,7.714285714285714
13.442857142857141,22.571428571428573,35.285714285714285,69.42857142857143,4.242857142857143,1004.2857142857143,32.57142857142857,9.571428571428571,8.142857142857142
13.614285714285716,23.285714285714285,28.571428571428573,71.42857142857143,6.385714285714286,1004.8571428571429,32.714285714285715,9.714285714285714,6.142857142857143
13.599999999999998,22.714285714285715,20.571428571428573,66.28571428571429,2.6142857142857143,1006.2857142857143,33.857142857142854,9.857142857142858,5.857142857142857
13.471428571428573,20.571428571428573,18.428571428571427,59.714285714285715,2.9714285714285715,1005.0,33.714285714285715,9.857142857142858,6.0
11.700000000000001,18.857142857142858,14.571428571428571,54.285714285714285,0.4571428571428572,1006.4285714285714,34.42857142857143,10.0,6.142857142857143
10.642857142857142,15.571428571428571,19.571428571428573,46.714285714285715,1.3571428571428572,1009.2857142857143,33.142857142857146,9.857142857142858,6.571428571428571
11.599999999999998,10.857142857142858,2.0,31.857142857142858,0.014285714285714287,1010.4285714285714,35.42857142857143,10.0,7.0
9.6,16.571428571428573,40.0,58.142857142857146,11.842857142857142,1008.5714285714286,30.285714285714285,9.571428571428571,6.571428571428571
11.599999999999998,11.428571428571429,2.5714285714285716,41.285714285714285,0.0,1011.7142857142857,31.428571428571427,10.0,6.0
11.599999999999998,5.857142857142857,0.2857142857142857,26.428571428571427,0.0,1014.5714285714286,32.57142857142857,10.0,6.285714285714286
