date_time,sunHour,DewPointC,cloudcover,humidity,precipMM,pressure,tempC,visibility,windspeedKmph
2009-01-01,8.7,3,9,56,0.0,1017,21,10,6
2009-01-02,8.7,3,9,55,0.0,1017,21,10,5
2009-01-03,8.7,2,28,52,0.0,1017,20,10,5
2009-01-04,8.7,7,38,59,1.2,1016,22,10,10
2009-01-05,8.7,5,8,57,0.0,1015,20,10,6
2009-01-06,8.7,3,11,53,0.0,1017,20,10,7
2009-01-07,8.7,2,17,46,0.0,1020,20,10,8
2009-01-08,8.7,3,5,52,0.0,1022,21,10,6
2009-01-09,8.7,1,18,49,0.0,1022,20,10,6
2009-01-10,8.7,2,5,47,0.0,1022,21,10,7
2009-01-11,8.7,3,11,52,0.0,1020,21,10,6
2009-01-12,8.7,3,16,59,0.0,1022,21,10,7
2009-01-13,8.7,3,4,53,0.0,1023,21,10,7
2009-01-14,8.7,-2,10,38,0.0,1022,22,10,10
2009-01-15,8.7,2,11,48,0.0,1021,23,10,7
2009-01-16,8.7,4,26,51,0.0,1021,20,10,8
2009-01-17,8.7,9,18,72,1.2,1019,19,10,8
2009-01-18,5.5,12,48,90,2.4,1018,16,10,5
2009-01-19,8.7,11,5,80,0.0,1019,21,10,10
2009-01-20,8.7,6,12,66,0.0,1017,21,10,11
2009-01-21,8.7,4,23,55,0.0,1016,21,10,12
2009-01-22,8.7,4,25,51,0.0,1016,17,10,8
2009-01-23,7.1,5,34,45,0.0,1016,23,10,13
2009-01-24,7.1,7,49,54,0.3,1014,20,9,9
2009-01-25,8.7,8,35,55,0.0,1012,20,10,7
2009-01-26,8.7,9,11,62,0.0,1012,24,10,6
2009-01-27,8.7,10,3,68,0.0,1015,22,10,8
2009-01-28,8.7,8,1,64,0.0,1014,22,10,11
2009-01-29,10.0,10,21,73,0.0,1015,22,10,6
2009-01-30,10.8,8,4,59,0.0,1016,23,10,9
2009-01-31,10.8,5,8,53,0.0,1015,23,10,11
2009-02-01,10.8,5,5,50,0.0,1015,23,10,10
2009-02-02,10.8,4,24,52,0.0,1016,23,10,7
2009-02-03,10.9,6,6,53,0.0,1015,22,10,7
2009-02-04,10.9,5,4,50,0.0,1015,26,10,8
2009-02-05,10.9,6,13,47,0.0,1014,23,10,12
2009-02-06,10.9,6,24,48,0.0,1016,24,10,9
2009-02-07,10.9,6,10,53,0.0,1017,24,10,10
2009-02-08,10.9,6,7,57,0.0,1017,24,10,8
2009-02-09,11.0,5,43,53,0.0,1016,21,10,6
2009-02-10,10.1,8,41,71,1.4,1014,18,10,9
2009-02-11,11.0,10,27,80,0.0,1015,19,10,4
2009-02-12,11.0,9,15,68,0.0,1015,23,10,9
2009-02-13,11.0,10,12,61,0.0,1010,25,10,7
2009-02-14,11.0,8,4,54,0.0,1014,24,10,11
2009-02-15,11.1,6,7,56,0.0,1015,23,10,11
2009-02-16,11.1,5,6,50,0.0,1015,23,10,9
2009-02-17,11.1,5,3,48,0.0,1016,25,10,10
2009-02-18,11.1,3,3,42,0.0,1015,26,10,10
2009-02-19,11.1,5,15,47,0.0,1013,25,10,11
2009-02-20,11.1,8,15,51,0.0,1016,27,10,9
2009-02-21,11.2,4,13,39,0.0,1016,27,10,11
2009-02-22,11.2,4,21,40,0.0,1011,27,10,8
2009-02-23,11.2,4,16,36,0.0,1010,28,10,6
2009-02-24,11.2,8,27,50,0.1,1010,25,10,10
2009-02-25,11.6,7,6,45,0.0,1011,27,10,11
2009-02-26,11.6,2,7,33,0.0,1011,27,10,9
2009-02-27,11.6,2,0,34,0.0,1013,26,10,10
2009-02-28,11.6,0,10,34,0.0,1012,26,10,11
2009-03-01,11.6,1,15,31,0.0,1011,29,10,9
2009-03-02,11.6,6,7,36,0.0,1012,30,10,9
2009-03-03,11.6,8,18,40,0.0,1009,33,10,10
2009-03-04,11.6,8,15,42,0.0,1009,32,10,10
2009-03-05,11.6,7,12,44,0.0,1010,30,10,10
2009-03-06,11.6,2,24,31,0.0,1009,31,10,9
2009-03-07,11.6,3,8,32,0.0,1010,30,10,7
2009-03-08,11.6,5,30,41,0.0,1011,28,10,8
2009-03-09,11.6,4,6,33,0.0,1015,30,10,7
2009-03-10,11.6,0,16,27,0.0,1016,30,10,8
2009-03-11,11.6,1,1,29,0.0,1015,30,10,9
2009-03-12,11.6,3,4,33,0.0,1013,31,10,10
2009-03-13,11.6,5,10,35,0.0,1015,33,10,8
2009-03-14,10.2,3,17,28,0.0,1015,33,10,9
2009-03-15,11.6,3,0,28,0.0,1013,33,10,9
2009-03-16,11.6,4,13,30,0.0,1012,33,10,8
2009-03-17,11.6,2,10,25,0.0,1013,33,10,9
2009-03-18,11.6,5,12,28,0.0,1012,34,10,7
2009-03-19,11.6,6,18,31,0.2,1011,31,10,8
2009-03-20,11.6,6,10,32,0.2,1010,33,10,9
2009-03-21,11.6,8,5,41,0.1,1012,32,10,9
2009-03-22,11.6,3,9,28,0.0,1012,31,10,8
2009-03-23,11.6,2,10,25,0.0,1013,33,10,7
2009-03-24,11.6,6,17,34,0.0,1012,33,10,11
2009-03-25,11.6,12,22,61,2.6,1013,30,10,8
2009-03-26,11.6,9,8,48,0.0,1012,29,10,6
2009-03-27,11.6,10,29,56,0.2,1011,28,9,7
2009-03-28,11.6,12,23,53,0.0,1012,31,10,11
2009-03-29,11.6,14,26,65,3.6,1012,27,9,10
2009-03-30,11.6,11,8,51,0.5,1012,30,10,10
2009-03-31,11.6,7,3,36,0.0,1009,32,10,10
2009-04-01,11.6,5,9,30,0.0,1009,34,10,9
2009-04-02,11.6,7,14,27,0.1,1009,36,10,9
2009-04-03,11.6,10,13,38,1.2,1011,36,10,12
2009-04-04,11.6,5,14,26,0.0,1011,35,10,12
2009-04-05,11.6,4,15,25,0.0,1011,34,10,9
2009-04-06,11.6,5,23,29,0.5,1009,32,10,9
2009-04-07,11.6,7,8,36,0.5,1008,34,10,7
2009-04-08,11.6,4,23,31,0.8,1007,32,9,13
2009-04-09,11.6,10,13,49,0.2,1014,30,10,6
2009-04-10,11.6,7,4,35,0.0,1013,31,10,8
2009-04-11,11.6,8,10,31,0.0,1009,35,10,10
2009-04-12,11.6,8,6,27,0.0,1009,37,10,8
2009-04-13,11.6,6,4,24,0.0,1007,37,10,10
2009-04-14,11.6,4,1,18,0.0,1006,39,10,9
2009-04-15,12.6,3,3,17,0.0,1007,39,10,12
2009-04-16,13.0,5,13,25,0.2,1008,35,9,10
2009-04-17,13.0,5,2,22,0.0,1007,36,10,11
2009-04-18,13.0,3,0,19,0.0,1007,38,10,12
2009-04-19,13.0,3,0,18,0.0,1006,40,10,12
2009-04-20,13.5,5,5,19,0.0,1004,40,10,12
2009-04-21,13.5,6,6,19,0.0,1002,38,10,8
2009-04-22,13.5,-1,1,14,0.0,1005,38,10,9
2009-04-23,13.5,-4,4,12,0.0,1010,37,10,10
2009-04-24,13.5,-5,4,11,0.0,1011,37,10,10
2009-04-25,13.5,-7,0,9,0.0,1012,38,10,8
2009-04-26,13.6,-4,2,11,0.0,1010,39,10,10
2009-04-27,13.6,0,7,13,0.0,1008,41,10,10
2009-04-28,13.6,4,4,17,0.0,1006,42,10,10
2009-04-29,13.6,3,14,16,0.0,1007,43,10,9
2009-04-30,13.6,2,25,14,0.0,1007,43,10,9
2009-05-01,13.6,0,24,13,0.0,1006,44,10,8
2009-05-02,13.7,-1,21,11,0.0,1006,44,10,9
2009-05-03,13.7,2,10,13,0.1,1007,41,10,9
2009-05-04,13.7,5,20,21,2.2,1007,39,10,11
2009-05-05,13.7,8,16,31,0.2,1009,31,10,12
2009-05-06,13.7,7,6,26,0.0,1010,37,10,11
2009-05-07,13.7,5,6,21,0.0,1007,38,10,8
2009-05-08,13.8,3,4,16,0.0,1005,39,10,9
2009-05-09,13.8,4,7,17,0.0,1003,40,10,10
2009-05-10,13.8,5,6,18,0.0,1002,38,10,10
2009-05-11,13.8,2,16,15,0.0,1003,40,10,7
2009-05-12,13.8,3,2,15,0.0,1004,40,10,6
2009-05-13,13.8,4,1,15,0.0,1002,42,10,7
2009-05-14,13.8,8,3,18,0.0,1000,43,10,9
2009-05-15,13.9,9,7,20,0.0,1002,42,10,13
2009-05-16,13.9,8,2,17,0.0,1003,43,10,7
2009-05-17,13.9,7,1,16,0.0,1005,44,10,8
2009-05-18,13.9,4,0,12,0.0,1002,46,10,8
2009-05-19,13.9,5,9,12,0.0,1003,47,10,9
2009-05-20,13.9,7,4,15,0.0,1002,46,10,6
2009-05-21,13.9,4,3,13,0.0,1002,45,10,8
2009-05-22,13.9,3,5,12,0.0,1002,45,10,9
2009-05-23,13.9,3,6,12,0.0,1001,46,10,7
2009-05-24,14.0,4,1,12,0.0,1000,43,10,8
2009-05-25,14.0,5,7,16,0.0,999,42,10,9
2009-05-26,14.0,5,2,17,0.0,997,41,10,7
2009-05-27,14.0,3,10,14,0.0,1000,43,10,8
2009-05-28,14.0,3,0,12,0.0,1001,45,10,7
2009-05-29,14.0,7,4,17,0.0,1001,41,10,12
2009-05-30,14.0,12,8,26,0.0,1002,40,10,10
2009-05-31,14.0,12,2,27,0.0,1002,42,10,8
2009-06-01,14.0,7,3,18,0.0,1002,42,10,8
2009-06-02,14.0,7,3,17,0.0,1000,43,10,10
2009-06-03,14.1,5,0,15,0.0,1000,46,10,11
2009-06-04,14.1,5,0,13,0.0,998,46,10,8
2009-06-05,14.1,4,15,12,0.0,997,44,10,8
2009-06-06,14.1,-2,8,10,0.0,996,43,10,8
2009-06-07,14.1,-2,0,9,0.0,998,42,10,10
2009-06-08,14.1,-2,1,9,0.0,1000,42,10,11
2009-06-09,14.1,1,0,12,0.0,1001,43,10,9
2009-06-10,14.1,2,1,11,0.0,1002,44,10,8
2009-06-11,14.1,2,2,11,0.0,1003,44,10,7
2009-06-12,14.1,6,4,15,0.0,1002,43,10,8
2009-06-13,14.1,5,4,16,0.0,1004,40,10,11
2009-06-14,14.1,3,12,13,0.0,1004,45,10,7
2009-06-15,14.1,4,4,14,0.0,1003,42,10,9
2009-06-16,14.1,6,15,19,0.0,1004,38,10,6
2009-06-17,14.1,8,8,22,0.0,1004,39,10,10
2009-06-18,14.1,9,7,22,0.0,1003,41,10,11
2009-06-19,14.1,8,2,19,0.0,1002,43,10,10
2009-06-20,14.1,6,0,16,0.0,1002,43,10,8
2009-06-21,14.1,3,0,13,0.0,1001,44,10,9
2009-06-22,14.1,2,0,12,0.0,1000,45,10,11
2009-06-23,14.1,2,1,12,0.0,999,46,10,10
2009-06-24,14.1,1,20,11,0.0,999,45,10,9
2009-06-25,14.1,6,16,15,0.0,1000,45,10,8
2009-06-26,14.1,10,8,19,0.0,999,46,10,9
2009-06-27,14.1,11,3,19,0.0,997,47,10,7
2009-06-28,14.1,10,1,16,0.0,996,47,10,7
2009-06-29,14.1,12,0,20,0.0,996,47,10,10
2009-06-30,14.1,12,4,21,0.0,997,46,10,7
2009-07-01,14.1,12,7,21,0.0,999,44,10,8
2009-07-02,14.1,10,9,21,0.0,998,43,10,6
2009-07-03,14.1,10,8,21,0.0,999,42,10,7
2009-07-04,14.1,8,6,18,0.0,999,43,10,10
2009-07-05,14.1,9,4,21,0.0,999,42,10,9
2009-07-06,14.1,8,1,17,0.0,998,45,10,8
2009-07-07,14.1,9,1,17,0.0,998,45,10,7
2009-07-08,14.1,15,3,25,0.0,998,46,10,10
2009-07-09,14.0,19,7,36,0.0,1000,44,10,10
2009-07-10,14.0,20,12,42,0.0,1001,42,10,10
2009-07-11,14.0,23,32,55,2.1,1001,40,10,10
2009-07-12,14.0,23,33,51,3.1,998,42,10,7
2009-07-13,14.0,23,31,52,0.9,997,40,9,12
2009-07-14,14.0,21,23,45,0.0,999,42,10,6
2009-07-15,14.0,19,11,40,0.0,998,44,10,7
2009-07-16,14.0,22,18,46,1.1,999,41,10,7
2009-07-17,14.0,26,24,64,5.8,997,40,9,12
2009-07-18,14.0,26,35,68,5.0,1000,35,9,11
2009-07-19,14.0,24,38,59,0.4,999,41,10,8
2009-07-20,13.9,24,41,55,0.4,998,43,10,11
2009-07-21,13.9,24,33,55,0.3,1001,40,10,10
