sunHour,DewPointC,cloudcover,humidity,precipMM,pressure,tempC,visibility,windspeedKmph
8.471428571428572,0.5714285714285714,18.714285714285715,38.42857142857143,0.0,1018.7142857142857,23.714285714285715,10.0,6.857142857142857
8.242857142857142,6.285714285714286,12.714285714285714,57.857142857142854,0.2571428571428572,1015.8571428571429,22.857142857142858,10.0,6.857142857142857
8.700000000000001,3.2857142857142856,3.0,53.0,0.0,1015.8571428571429,20.428571428571427,10.0,6.142857142857143
8.700000000000001,-0.2857142857142857,8.428571428571429,42.57142857142857,0.0,1017.1428571428571,21.571428571428573,10.0,6.285714285714286
10.528571428571428,3.7142857142857144,9.285714285714286,47.857142857142854,0.15714285714285717,1017.0,23.857142857142858,10.0,10.285714285714286
10.928571428571429,3.7142857142857144,2.4285714285714284,46.57142857142857,0.07142857142857142,1014.4285714285714,24.857142857142858,10.0,10.428571428571429
11.057142857142855,0.2857142857142857,4.428571428571429,35.857142857142854,0.0,1018.0,25.428571428571427,10.0,8.142857142857142
11.085714285714285,5.714285714285714,10.571428571428571,42.857142857142854,0.5285714285714286,1014.7142857142857,28.714285714285715,10.0,10.714285714285714
11.599999999999998,6.0,10.0,35.857142857142854,0.0,1017.5714285714286,31.142857142857142,10.0,6.142857142857143
11.4,7.857142857142857,14.571428571428571,43.285714285714285,1.157142857142857,1013.2857142857143,30.571428571428573,10.0,8.714285714285714
11.200000000000001,9.714285714285714,27.428571428571427,54.0,2.642857142857143,1013.5714285714286,27.428571428571427,9.714285714285714,13.0
11.2,4.714285714285714,13.0,32.857142857142854,0.2571428571428572,1011.4285714285714,32.142857142857146,10.0,11.285714285714286
11.2,5.571428571428571,10.571428571428571,27.857142857142858,0.014285714285714287,1012.8571428571429,34.57142857142857,10.0,10.571428571428571
11.399999999999997,5.857142857142857,21.857142857142858,24.0,0.24285714285714288,1008.7142857142857,37.42857142857143,10.0,11.714285714285714
11.542857142857143,4.142857142857143,10.142857142857142,22.0,0.028571428571428574,1009.5714285714286,35.714285714285715,10.0,12.142857142857142
11.928571428571429,5.857142857142857,34.285714285714285,23.428571428571427,0.3285714285714286,1006.5714285714286,37.857142857142854,10.0,10.857142857142858
13.485714285714284,-2.2857142857142856,3.0,11.857142857142858,0.12857142857142856,1005.5714285714286,38.42857142857143,10.0,12.857142857142858
13.642857142857142,2.4285714285714284,7.714285714285714,14.571428571428571,0.05714285714285715,1005.1428571428571,40.42857142857143,10.0,11.857142857142858
13.757142857142854,12.714285714285714,9.428571428571429,26.857142857142858,0.18571428571428572,1006.4285714285714,39.714285714285715,10.0,10.857142857142858
13.614285714285716,6.285714285714286,3.5714285714285716,14.714285714285714,0.0,1002.0,43.857142857142854,10.0,10.571428571428571
13.6,11.285714285714286,10.0,23.571428571428573,0.14285714285714285,1000.2857142857143,42.142857142857146,10.0,10.857142857142858
13.585714285714285,13.714285714285714,11.142857142857142,28.714285714285715,0.5428571428571428,1002.0,38.57142857142857,10.0,10.857142857142858
14.07142857142857,13.0,2.4285714285714284,21.857142857142858,0.014285714285714287,1002.7142857142857,43.857142857142854,10.0,10.571428571428571
13.671428571428569,17.571428571428573,23.428571428571427,33.57142857142857,1.9142857142857144,999.4285714285714,40.714285714285715,10.0,9.571428571428571
14.0,19.428571428571427,18.857142857142858,38.142857142857146,0.31428571428571433,1002.1428571428571,40.857142857142854,10.0,10.428571428571429
14.099999999999998,19.714285714285715,18.714285714285715,35.714285714285715,0.014285714285714287,1001.5714285714286,42.714285714285715,10.0,8.142857142857142
14.085714285714285,22.142857142857142,21.428571428571427,48.142857142857146,1.1428571428571428,998.4285714285714,38.57142857142857,10.0,9.285714285714286
14.0,21.857142857142858,22.571428571428573,47.142857142857146,1.1,999.1428571428571,39.285714285714285,10.0,8.857142857142858
12.12857142857143,23.571428571428573,43.714285714285715,59.42857142857143,3.957142857142857,999.8571428571429,37.714285714285715,9.714285714285714,9.571428571428571
11.228571428571428,23.428571428571427,56.285714285714285,61.0,3.2714285714285714,1000.5714285714286,36.714285714285715,9.857142857142858,8.428571428571429
13.700000000000001,22.428571428571427,33.857142857142854,60.142857142857146,1.2428571428571427,1001.7142857142857,36.57142857142857,10.0,8.428571428571429
13.4,23.142857142857142,36.285714285714285,63.42857142857143,1.1142857142857143,1002.4285714285714,36.0,10.0,8.285714285714286
13.514285714285714,21.857142857142858,24.571428571428573,60.57142857142857,0.8285714285714286,1001.0,36.42857142857143,10.0,6.0
13.328571428571427,22.571428571428573,29.0,58.0,0.38571428571428573,1003.4285714285714,38.0,10.0,6.142857142857143
11.942857142857141,21.0,30.857142857142858,56.285714285714285,0.8571428571428571,1005.4285714285714,36.142857142857146,9.857142857142858,6.428571428571429
11.599999999999998,17.428571428571427,11.857142857142858,44.142857142857146,0.0,1003.8571428571429,38.42857142857143,10.0,8.428571428571429
11.599999999999998,17.571428571428573,13.0,44.57142857142857,0.18571428571428572,1006.5714285714286,38.857142857142854,10.0,7.857142857142857
11.599999999999998,16.571428571428573,10.857142857142858,40.285714285714285,0.07142857142857142,1006.5714285714286,39.57142857142857,10.0,7.428571428571429
11.599999999999998,17.571428571428573,11.142857142857142,46.0,0.18571428571428572,1007.0,37.285714285714285,10.0,6.571428571428571
11.599999999999998,15.857142857142858,6.142857142857143,38.42857142857143,0.028571428571428574,1007.5714285714286,38.42857142857143,10.0,5.571428571428571
10.771428571428572,5.714285714285714,1.0,21.0,0.0,1008.0,37.142857142857146,10.0,7.285714285714286
