date_time,sunHour,DewPointC,cloudcover,humidity,precipMM,pressure,tempC,visibility,windspeedKmph
2011-01-01,8.7,6,6,78,0.0,1016,14,10,5
2011-01-02,8.7,6,2,70,0.0,1016,16,10,6
2011-01-03,8.7,3,17,61,0.0,1019,15,10,6
2011-01-04,8.7,1,16,53,0.0,1019,15,10,6
2011-01-05,8.7,-2,3,46,0.0,1020,16,10,8
2011-01-06,8.7,-2,14,46,0.0,1020,17,10,7
2011-01-07,8.7,-1,32,49,0.0,1018,17,10,6
2011-01-08,8.7,0,41,46,0.0,1018,17,10,4
2011-01-09,8.7,-1,1,44,0.0,1019,16,10,8
2011-01-10,8.7,-2,3,46,0.0,1017,16,10,8
2011-01-11,8.7,-1,13,46,0.0,1015,18,10,7
2011-01-12,8.7,1,4,49,0.0,1015,17,10,7
2011-01-13,8.7,-4,7,35,0.0,1016,19,10,8
2011-01-14,8.7,1,24,53,4.2,1014,17,9,14
2011-01-15,7.1,6,42,82,9.4,1016,12,9,5
2011-01-16,8.7,1,11,63,0.0,1017,14,10,7
2011-01-17,7.1,0,32,59,0.1,1014,11,10,5
2011-01-18,8.7,2,11,59,0.0,1016,16,10,7
2011-01-19,8.7,1,12,56,0.0,1016,17,10,9
2011-01-20,7.1,2,37,55,0.0,1017,17,10,6
2011-01-21,8.7,3,2,52,0.0,1019,18,10,7
2011-01-22,5.5,-3,29,39,0.0,1020,18,10,8
2011-01-23,8.7,-3,1,38,0.0,1021,18,10,8
2011-01-24,8.7,-1,18,46,0.0,1020,17,10,7
2011-01-25,8.7,1,22,51,0.1,1020,17,10,5
2011-01-26,8.7,0,1,44,0.0,1023,17,10,8
2011-01-27,8.7,-2,9,43,0.0,1021,18,10,7
2011-01-28,7.1,-2,39,43,0.0,1019,18,10,6
2011-01-29,3.9,-1,50,43,0.2,1018,17,9,6
2011-01-30,8.7,4,40,56,0.4,1020,18,9,9
2011-01-31,8.7,1,4,46,0.0,1021,19,10,8
2011-02-01,10.8,0,7,44,0.0,1019,20,10,7
2011-02-02,10.8,1,6,45,0.0,1019,22,10,8
2011-02-03,10.8,2,33,42,0.0,1018,23,10,8
2011-02-04,10.8,6,34,52,0.5,1018,23,10,8
2011-02-05,10.9,4,19,42,0.1,1016,24,10,9
2011-02-06,8.5,5,66,44,0.7,1013,21,10,12
2011-02-07,8.5,9,59,79,18.5,1010,15,6,9
2011-02-08,10.9,6,0,66,0.0,1016,18,10,8
2011-02-09,10.1,1,24,47,0.0,1014,19,10,8
2011-02-10,10.9,0,33,45,0.0,1016,20,10,7
2011-02-11,11.0,2,29,47,0.0,1018,19,10,8
2011-02-12,7.0,4,51,48,0.1,1015,23,10,10
2011-02-13,8.5,9,68,79,5.8,1012,14,8,10
2011-02-14,10.1,9,37,81,3.2,1012,18,10,10
2011-02-15,10.1,9,55,87,12.1,1013,14,9,8
2011-02-16,11.0,7,23,75,4.9,1015,16,10,8
2011-02-17,11.1,3,6,57,0.1,1018,17,10,6
2011-02-18,11.1,1,29,51,0.0,1016,18,10,7
2011-02-19,11.1,1,26,48,0.0,1018,18,10,7
2011-02-20,7.1,3,41,61,0.6,1020,16,8,8
2011-02-21,11.1,4,6,58,0.0,1020,19,10,7
2011-02-22,11.2,4,37,55,0.0,1018,19,10,6
2011-02-23,8.6,4,57,54,0.1,1019,18,10,9
2011-02-24,11.2,6,36,65,3.1,1017,18,10,8
2011-02-25,11.2,6,36,68,3.9,1015,17,10,9
2011-02-26,11.6,6,38,72,4.7,1018,16,9,6
2011-02-27,8.7,4,47,43,1.1,1016,23,10,9
2011-02-28,11.6,1,41,48,0.7,1019,19,9,9
2011-03-01,11.6,8,32,68,0.8,1018,19,10,7
2011-03-02,7.3,7,55,76,12.5,1017,15,9,11
2011-03-03,8.7,3,44,42,1.6,1015,24,10,9
2011-03-04,8.7,4,51,42,0.6,1014,23,10,8
2011-03-05,8.7,4,57,42,1.3,1015,23,10,9
2011-03-06,8.7,3,45,40,0.5,1016,25,10,8
2011-03-07,11.6,4,18,49,0.0,1019,21,10,9
2011-03-08,11.6,6,6,54,0.1,1016,23,10,8
2011-03-09,11.6,4,4,48,0.0,1014,22,10,8
2011-03-10,11.6,4,3,46,0.0,1017,22,10,8
2011-03-11,11.6,7,3,52,0.0,1017,24,10,8
2011-03-12,11.6,6,14,50,0.0,1015,24,10,8
2011-03-13,11.6,7,2,50,0.0,1015,26,10,9
2011-03-14,11.6,10,0,53,0.0,1015,28,10,7
2011-03-15,11.6,7,18,45,0.0,1016,29,10,8
2011-03-16,11.6,7,33,43,0.0,1014,29,10,9
2011-03-17,7.4,7,52,38,0.0,1011,30,10,10
2011-03-18,11.6,9,18,44,0.2,1009,30,10,10
2011-03-19,11.6,11,22,54,5.1,1004,29,10,15
2011-03-20,11.6,6,2,42,0.0,1009,26,10,9
2011-03-21,11.6,4,10,40,0.0,1012,26,10,9
2011-03-22,11.6,3,5,36,0.0,1014,28,10,8
2011-03-23,11.6,2,5,29,0.0,1014,29,10,10
