date_time,sunHour,DewPointC,cloudcover,humidity,precipMM,pressure,tempC,visibility,windspeedKmph
2017-01-01,8.7,7,5,59,0.0,1017,24,10,7
2017-01-02,8.7,7,14,56,0.0,1018,25,10,4
2017-01-03,8.7,5,23,50,0.0,1018,25,10,5
2017-01-04,8.7,6,4,53,0.0,1015,25,10,6
2017-01-05,8.7,5,3,48,0.0,1013,25,10,5
2017-01-06,8.7,6,8,51,0.4,1011,24,10,7
2017-01-07,8.7,9,19,75,0.1,1012,21,9,7
2017-01-08,8.7,6,40,69,0.0,1015,19,7,8
2017-01-09,8.7,1,1,51,0.0,1017,19,10,9
2017-01-10,8.7,-12,0,22,0.0,1017,19,10,11
2017-01-11,8.7,-13,0,18,0.0,1017,19,10,8
2017-01-12,8.7,-15,0,15,0.0,1016,20,10,6
2017-01-13,8.7,-10,1,23,0.0,1017,20,10,5
2017-01-14,7.1,-6,42,30,0.0,1019,18,10,10
2017-01-15,7.1,-3,39,36,0.0,1018,21,10,9
2017-01-16,8.7,6,18,71,0.0,1018,17,10,9
2017-01-17,8.7,4,18,64,0.0,1018,19,10,8
2017-01-18,8.7,3,6,59,0.0,1022,20,10,7
2017-01-19,8.7,0,9,47,0.0,1024,20,10,11
2017-01-20,7.1,-2,29,39,0.0,1022,22,10,8
2017-01-21,3.9,-5,60,27,0.0,1020,22,10,5
2017-01-22,10.7,-4,6,28,0.0,1021,24,10,5
2017-01-23,10.7,-4,13,27,0.0,1019,26,10,5
2017-01-24,10.7,3,37,45,0.0,1018,23,10,8
2017-01-25,10.8,10,50,71,0.2,1017,21,9,10
2017-01-26,8.5,13,70,91,1.0,1017,19,6,6
2017-01-27,6.9,10,47,89,0.0,1019,16,7,6
2017-01-28,10.8,10,11,79,0.0,1020,21,9,4
2017-01-29,10.1,4,20,49,0.0,1017,23,10,7
2017-01-30,10.8,4,17,45,0.0,1015,24,10,5
2017-01-31,10.8,7,7,61,0.0,1016,23,10,6
2017-02-01,10.1,7,26,60,0.0,1017,23,10,5
2017-02-02,8.5,5,50,52,0.0,1019,24,10,5
2017-02-03,10.1,5,42,51,0.0,1017,24,10,6
2017-02-04,10.9,6,28,42,0.0,1010,27,10,21
2017-02-05,10.9,10,19,70,0.5,1013,22,10,10
2017-02-06,10.9,2,0,46,0.0,1017,22,10,8
2017-02-07,10.9,3,36,48,0.0,1016,23,10,7
2017-02-08,11.0,2,35,41,0.0,1015,24,10,6
2017-02-09,11.0,2,2,44,0.0,1016,23,10,8
2017-02-10,11.0,1,0,45,0.0,1016,25,10,8
2017-02-11,11.0,1,0,44,0.0,1016,25,10,5
2017-02-12,11.0,3,0,47,0.0,1020,26,10,5
2017-02-13,11.0,0,2,39,0.0,1022,27,10,7
2017-02-14,11.1,-2,7,32,0.0,1021,29,10,8
2017-02-15,11.1,4,17,44,0.0,1020,30,10,5
2017-02-16,11.1,1,35,28,0.0,1018,31,10,6
2017-02-17,11.1,5,18,33,0.0,1017,31,10,9
2017-02-18,11.1,5,30,38,0.0,1016,32,10,7
2017-02-19,11.1,5,19,30,0.0,1012,32,10,9
2017-02-20,11.2,4,5,34,0.0,1006,30,10,11
2017-02-21,11.2,4,2,47,0.0,1007,27,10,8
2017-02-22,11.2,0,0,34,0.0,1012,27,10,9
2017-02-23,11.2,-5,0,24,0.0,1015,28,10,10
2017-02-24,11.2,-9,5,18,0.0,1017,29,10,11
2017-02-25,11.2,-5,1,22,0.0,1014,30,10,7
2017-02-26,11.3,-7,7,20,0.0,1012,30,10,9
2017-02-27,11.3,-3,11,28,0.0,1013,30,10,5
2017-02-28,11.6,0,11,29,0.7,1014,29,10,10
2017-03-01,11.6,1,4,33,0.0,1013,29,10,9
2017-03-02,11.6,1,2,35,0.0,1012,29,10,9
2017-03-03,10.2,1,16,37,0.0,1011,28,10,8
2017-03-04,11.6,-4,5,27,0.0,1010,29,10,9
2017-03-05,11.6,-2,2,26,0.0,1011,30,10,10
2017-03-06,11.6,0,17,32,0.0,1010,30,10,7
2017-03-07,11.6,3,21,36,0.0,1009,29,10,14
2017-03-08,11.6,4,17,44,0.0,1009,28,10,9
2017-03-09,10.2,9,25,63,0.0,1007,27,10,12
2017-03-10,11.6,7,17,62,0.0,1007,24,10,9
2017-03-11,11.6,4,13,53,0.3,1010,24,9,9
2017-03-12,11.6,1,5,48,0.0,1015,24,10,8
2017-03-13,11.6,-1,2,39,0.0,1015,26,10,8
2017-03-14,8.8,-3,26,30,0.0,1016,28,10,7
2017-03-15,11.6,-1,13,30,0.0,1015,29,10,11
2017-03-16,11.6,3,8,41,0.0,1013,29,10,8
2017-03-17,11.6,4,4,44,0.0,1011,30,10,8
2017-03-18,11.6,4,3,36,0.0,1010,31,10,7
2017-03-19,11.6,4,6,35,0.0,1012,32,10,7
2017-03-20,11.6,4,12,32,0.0,1012,34,10,8
2017-03-21,11.6,1,6,22,0.0,1012,36,10,8
2017-03-22,11.6,2,5,21,0.0,1010,38,10,7
2017-03-23,11.6,5,6,26,0.0,1009,36,10,12
2017-03-24,11.6,2,3,24,0.0,1010,36,10,12
2017-03-25,11.6,0,4,20,0.0,1010,37,10,11
2017-03-26,11.6,3,1,22,0.0,1011,39,10,11
2017-03-27,11.6,5,7,23,0.0,1009,40,10,7
2017-03-28,11.6,5,6,22,0.0,1008,40,10,6
2017-03-29,11.6,5,3,21,0.0,1007,40,10,9
2017-03-30,10.2,7,15,24,0.0,1007,40,10,9
2017-03-31,11.6,8,3,24,0.0,1007,41,10,7
2017-04-01,11.6,6,10,22,0.0,1005,40,10,9
2017-04-02,11.6,2,6,18,0.0,1004,40,10,11
2017-04-03,11.6,1,17,16,0.0,1004,40,10,8
2017-04-04,11.6,9,4,30,0.2,1004,40,10,12
2017-04-05,11.6,14,14,49,2.1,1001,40,10,16
2017-04-06,11.6,12,15,39,0.0,1001,33,10,20
2017-04-07,11.6,1,0,29,0.0,1007,34,10,10
2017-04-08,11.6,1,0,24,0.0,1011,32,10,12
2017-04-09,11.6,-4,0,16,0.0,1012,33,10,12
2017-04-10,11.6,-3,0,16,0.0,1010,35,10,11
2017-04-11,11.6,-2,0,14,0.0,1007,38,10,11
2017-04-12,11.6,-2,0,13,0.0,1006,40,10,12
2017-04-13,11.6,-3,1,11,0.0,1006,41,10,7
2017-04-14,11.6,-2,1,10,0.0,1004,42,10,8
2017-04-15,11.6,0,0,12,0.0,1002,43,10,8
2017-04-16,11.6,0,0,11,0.0,1001,44,10,8
2017-04-17,11.6,-3,0,9,0.0,1003,44,10,7
2017-04-18,11.6,-3,0,8,0.0,1002,46,10,12
2017-04-19,13.0,-1,0,9,0.0,999,46,10,14
2017-04-20,13.4,5,6,15,0.0,997,46,10,12
2017-04-21,13.5,7,4,18,0.0,998,44,10,11
2017-04-22,13.5,9,4,21,0.2,1000,43,10,14
2017-04-23,13.5,11,7,30,0.0,1003,39,10,13
2017-04-24,13.5,10,2,34,0.0,1004,37,10,9
2017-04-25,13.5,5,2,20,0.1,1004,38,10,10
2017-04-26,13.5,2,3,16,0.0,1004,39,10,10
2017-04-27,13.6,5,3,18,0.0,1005,40,10,7
2017-04-28,13.6,4,4,16,0.0,1004,40,10,6
2017-04-29,13.6,6,3,19,0.5,1003,39,10,10
2017-04-30,13.6,5,0,20,0.0,1005,38,10,8
2017-05-01,13.6,2,0,15,0.0,1007,39,10,8
2017-05-02,12.1,1,51,12,0.0,1006,41,10,10
2017-05-03,13.6,3,29,15,0.4,1005,41,10,10
2017-05-04,13.7,7,2,22,0.0,1007,39,10,12
2017-05-05,13.7,7,1,18,0.0,1005,41,10,7
2017-05-06,13.7,6,0,16,0.0,1005,42,10,7
2017-05-07,13.7,5,0,14,0.0,1003,44,10,9
2017-05-08,13.7,5,3,13,0.0,1002,45,10,8
2017-05-09,13.7,5,4,13,0.0,1000,45,10,8
2017-05-10,13.8,12,13,23,0.0,1002,45,10,15
2017-05-11,13.8,12,7,25,0.0,1005,43,10,13
2017-05-12,13.8,10,5,20,0.0,1005,43,10,7
2017-05-13,13.8,8,4,17,0.0,1003,44,10,11
2017-05-14,13.8,8,3,17,0.0,1000,44,10,10
2017-05-15,13.8,7,2,15,0.0,998,44,10,8
2017-05-16,13.8,9,5,20,0.0,999,41,10,9
2017-05-17,13.8,10,14,23,0.0,1001,40,10,10
2017-05-18,13.9,11,8,24,0.0,1001,40,10,8
2017-05-19,13.9,9,2,18,0.0,1000,43,10,5
2017-05-20,13.9,9,4,18,0.0,999,42,10,9
2017-05-21,13.9,13,16,29,0.2,1001,37,10,10
2017-05-22,13.9,9,9,23,0.0,1004,38,10,11
2017-05-23,13.9,9,6,20,0.0,1003,40,10,6
2017-05-24,13.9,7,3,15,0.0,1001,43,10,5
2017-05-25,13.9,6,2,13,0.0,999,44,10,4
2017-05-26,13.9,5,0,11,0.0,997,46,10,8
2017-05-27,14.0,5,4,12,0.0,995,47,10,9
2017-05-28,14.0,15,0,27,0.0,996,45,10,15
2017-05-29,14.0,14,6,26,0.0,997,41,10,16
2017-05-30,14.0,12,5,24,0.0,997,42,10,7
2017-05-31,14.0,12,8,24,0.0,998,42,10,12
2017-06-01,14.0,9,2,21,0.0,1001,42,10,8
2017-06-02,14.0,8,1,17,0.0,1000,43,10,5
2017-06-03,14.0,6,0,13,0.0,997,47,10,9
2017-06-04,14.0,5,0,11,0.0,995,48,10,16
2017-06-05,14.0,13,1,20,0.0,996,48,10,19
2017-06-06,14.0,13,3,22,0.0,997,46,10,15
2017-06-07,14.0,18,21,33,0.0,1002,39,10,8
2017-06-08,14.0,16,15,32,1.1,1002,42,10,8
2017-06-09,14.1,14,16,28,0.0,1000,40,10,6
2017-06-10,14.1,12,7,22,0.1,999,43,10,5
2017-06-11,14.1,11,6,23,0.2,999,41,10,10
2017-06-12,14.1,11,4,21,0.0,997,43,10,7
2017-06-13,14.1,10,2,19,0.0,996,43,10,9
2017-06-14,14.1,11,5,19,0.5,999,44,10,10
2017-06-15,14.1,15,8,24,0.0,998,44,10,7
2017-06-16,14.1,15,11,26,0.0,998,44,10,13
2017-06-17,14.1,16,15,29,0.0,998,44,10,14
2017-06-18,14.1,18,21,34,0.0,998,41,10,10
2017-06-19,14.1,18,29,33,0.2,995,41,10,9
2017-06-20,14.1,21,31,41,0.0,997,39,10,8
2017-06-21,14.1,19,27,48,2.3,998,35,10,8
2017-06-22,14.1,19,25,44,0.0,999,35,10,6
2017-06-23,14.1,18,15,42,0.2,1000,37,10,6
2017-06-24,14.1,17,6,34,0.0,997,40,10,6
2017-06-25,14.1,16,11,28,0.0,996,43,10,6
2017-06-26,14.1,16,15,26,0.0,997,44,10,8
2017-06-27,13.4,17,40,29,0.0,997,42,10,9
2017-06-28,14.1,17,28,33,0.0,998,40,10,7
2017-06-29,11.1,23,61,59,3.3,999,35,10,14
2017-06-30,12.2,22,65,58,0.0,996,37,10,8
2017-07-01,14.1,22,32,50,0.1,995,38,10,5
2017-07-02,14.1,22,17,45,0.0,995,38,10,8
2017-07-03,14.1,21,17,45,0.0,995,39,10,8
2017-07-04,13.4,21,26,39,0.2,993,42,10,12
2017-07-05,14.0,20,14,37,0.1,994,43,10,8
2017-07-06,14.0,20,27,41,1.1,996,41,10,9
2017-07-07,12.2,21,33,46,0.1,999,40,10,7
2017-07-08,14.0,19,10,36,0.0,999,40,10,8
2017-07-09,14.0,17,14,31,0.0,998,43,10,11
2017-07-10,14.0,16,33,29,0.0,998,41,10,12
2017-07-11,14.0,19,42,35,0.0,998,39,10,12
2017-07-12,14.0,20,40,40,0.6,999,38,10,10
2017-07-13,14.0,20,27,44,0.0,1000,39,10,7
2017-07-14,14.0,19,21,40,0.0,1000,37,10,6
2017-07-15,14.0,20,16,41,0.0,999,39,10,8
2017-07-16,14.0,21,21,40,0.0,998,39,10,9
2017-07-17,13.9,21,28,43,0.0,998,38,10,7
2017-07-18,13.9,20,27,42,0.0,999,38,10,8
2017-07-19,13.9,20,21,38,0.0,998,42,10,4
2017-07-20,13.3,21,33,45,0.0,996,37,10,9
2017-07-21,13.9,20,22,41,0.0,997,41,10,6
2017-07-22,13.9,21,29,44,0.0,997,38,10,13
2017-07-23,13.9,21,23,47,0.0,997,38,10,15
2017-07-24,13.9,21,28,44,0.0,996,40,10,12
2017-07-25,13.9,21,24,45,0.0,996,39,10,11
2017-07-26,13.8,20,19,43,0.0,998,39,10,10
2017-07-27,13.8,19,25,39,0.0,1000,41,10,10
2017-07-28,13.8,20,30,41,0.0,1001,38,10,10
2017-07-29,13.8,21,20,47,0.0,1001,39,10,14
2017-07-30,13.8,21,23,46,0.0,999,38,10,9
2017-07-31,13.8,21,29,46,0.0,999,39,10,8
2017-08-01,13.3,23,43,57,0.0,1000,36,10,9
2017-08-02,13.8,21,38,49,0.0,999,37,10,10
2017-08-03,13.7,20,16,41,0.0,996,39,10,11
2017-08-04,13.7,19,12,38,0.0,995,42,10,12
2017-08-05,13.7,19,15,40,0.0,997,39,10,12
2017-08-06,13.7,19,15,38,0.0,999,41,10,8
2017-08-07,13.7,17,21,33,0.0,1000,41,10,10
2017-08-08,13.7,18,35,35,0.0,1000,41,9,8
2017-08-09,13.7,19,15,39,0.0,999,39,10,6
2017-08-10,13.3,18,39,36,0.0,997,40,10,10
2017-08-11,13.6,20,28,40,0.0,996,40,10,14
2017-08-12,13.6,21,17,42,0.0,996,40,10,13
2017-08-13,13.6,19,19,39,0.0,998,40,10,12
2017-08-14,13.3,20,34,46,0.0,1002,35,10,6
2017-08-15,13.6,19,20,45,0.0,1002,37,10,8
2017-08-16,13.5,14,4,31,0.0,999,42,10,8
2017-08-17,13.1,12,4,27,0.0,998,43,10,8
2017-08-18,13.1,12,3,25,0.0,999,43,10,6
2017-08-19,11.6,17,7,40,0.0,1001,42,10,12
2017-08-20,11.6,21,11,55,0.0,1002,39,10,10
2017-08-21,11.6,20,22,49,0.0,1000,39,10,9
2017-08-22,11.6,21,23,49,0.0,1000,38,10,8
2017-08-23,11.6,20,16,48,0.0,1001,39,10,10
2017-08-24,11.6,19,15,42,0.0,1000,42,10,7
2017-08-25,11.6,19,27,40,0.0,999,39,10,6
2017-08-26,11.6,18,28,41,0.0,999,38,10,7
2017-08-27,11.6,16,10,37,0.0,999,41,10,7
2017-08-28,11.6,15,5,37,0.0,1001,40,10,11
2017-08-29,11.6,19,32,49,0.0,1002,39,10,12
2017-08-30,11.6,20,27,48,0.0,1002,38,10,12
2017-08-31,11.6,21,29,54,0.4,1002,38,10,11
2017-09-01,10.3,21,47,59,3.0,1001,35,10,7
2017-09-02,11.6,21,43,55,0.0,1002,35,10,6
2017-09-03,11.6,19,25,48,0.0,1003,36,10,8
2017-09-04,11.6,19,21,49,0.0,1004,36,10,7
2017-09-05,11.6,19,21,45,0.0,1004,38,10,6
2017-09-06,11.6,17,15,41,0.0,1003,39,10,4
2017-09-07,11.6,17,11,41,0.0,1005,38,10,3
2017-09-08,11.6,16,13,38,0.0,1006,39,10,4
2017-09-09,11.6,15,12,35,0.0,1004,41,10,7
2017-09-10,11.6,12,8,31,0.0,1004,41,10,8
2017-09-11,11.6,14,12,35,0.0,1006,40,10,7
2017-09-12,11.6,14,15,33,0.0,1006,39,10,6
2017-09-13,11.6,14,10,33,0.0,1005,41,10,7
2017-09-14,11.6,13,11,32,0.0,1005,40,10,6
2017-09-15,11.6,13,5,32,0.0,1005,40,10,7
2017-09-16,11.6,10,1,28,0.0,1004,40,10,7
2017-09-17,11.6,6,0,20,0.0,1004,41,10,9
2017-09-18,11.6,5,0,20,0.0,1003,41,10,8
2017-09-19,11.6,4,0,18,0.0,1003,41,10,5
2017-09-20,11.6,3,0,18,0.0,1002,41,10,8
2017-09-21,11.6,4,0,18,0.0,1002,41,10,7
2017-09-22,11.6,14,6,43,0.0,1003,39,10,9
2017-09-23,11.6,17,2,56,0.0,1006,39,10,11
2017-09-24,11.6,15,1,48,0.0,1006,40,10,8
2017-09-25,11.6,11,1,31,0.0,1004,40,10,5
2017-09-26,11.6,9,1,25,0.0,1005,40,10,5
2017-09-27,11.6,6,0,21,0.0,1005,41,10,6
2017-09-28,11.6,5,1,19,0.0,1004,41,10,5
2017-09-29,11.6,2,0,17,0.0,1004,40,10,6
2017-09-30,11.6,2,0,16,0.0,1006,41,10,6
2017-10-01,11.6,2,0,17,0.0,1006,40,10,5
2017-10-02,11.6,2,0,16,0.0,1005,40,10,5
2017-10-03,11.6,2,0,16,0.0,1006,40,10,6
2017-10-04,11.6,-1,0,14,0.0,1008,39,10,5
2017-10-05,11.6,2,0,17,0.0,1008,38,10,5
2017-10-06,11.6,4,0,26,0.0,1009,24,10,4
2017-10-07,11.6,4,0,19,0.0,1007,38,10,4
2017-10-08,11.6,5,0,21,0.0,1006,39,10,5
2017-10-09,11.6,6,0,22,0.0,1007,40,10,6
2017-10-10,11.6,6,1,23,0.0,1006,38,10,6
2017-10-11,11.6,3,2,19,0.0,1006,38,10,6
2017-10-12,11.6,3,2,18,0.0,1006,38,10,6
2017-10-13,11.6,4,0,20,0.0,1004,38,10,5
2017-10-14,11.6,5,0,21,0.0,1004,39,10,6
2017-10-15,11.6,2,0,17,0.0,1004,39,10,5
2017-10-16,11.6,1,0,17,0.0,1006,38,10,7
2017-10-17,8.7,-1,0,15,0.0,1007,37,10,5
2017-10-18,8.7,-2,0,14,0.0,1008,36,10,4
2017-10-19,8.7,0,0,17,0.0,1008,37,10,7
2017-10-20,8.7,2,0,19,0.0,1008,37,10,7
2017-10-21,8.7,2,0,19,0.0,1006,36,10,4
2017-10-22,8.7,0,0,17,0.0,1005,36,10,5
2017-10-23,8.7,0,0,17,0.0,1008,36,10,6
2017-10-24,8.7,1,0,19,0.0,1011,35,10,5
2017-10-25,8.7,-1,0,17,0.0,1013,35,10,6
2017-10-26,8.7,-4,0,15,0.0,1013,35,10,8
2017-10-27,8.7,1,0,23,0.0,1013,34,10,9
2017-10-28,8.7,0,0,19,0.0,1013,34,10,5
2017-10-29,8.7,0,0,19,0.0,1015,34,10,7
2017-10-30,8.7,2,0,23,0.0,1015,34,10,6
