date_time,sunHour,DewPointC,cloudcover,humidity,precipMM,pressure,tempC,visibility,windspeedKmph
2010-01-01,8.7,7,0,61,0.0,1017,23,10,6
2010-01-02,8.7,5,23,52,0.0,1018,21,10,6
2010-01-03,8.7,6,38,61,0.3,1019,17,10,5
2010-01-04,8.7,4,1,60,0.0,1018,20,10,11
2010-01-05,8.7,5,0,59,0.0,1014,22,10,9
2010-01-06,8.7,6,3,63,0.0,1015,22,10,4
2010-01-07,8.7,5,0,59,0.0,1017,22,10,7
2010-01-08,8.7,5,0,57,0.0,1017,21,10,6
2010-01-09,8.7,0,0,45,0.0,1016,21,10,9
2010-01-10,8.7,-3,0,36,0.0,1016,21,10,10
2010-01-11,8.7,-1,0,43,0.0,1017,21,10,7
2010-01-12,8.7,0,40,51,0.7,1018,18,9,9
2010-01-13,8.7,7,26,73,3.1,1019,16,10,8
2010-01-14,8.7,4,8,59,0.0,1023,21,10,9
2010-01-15,8.7,2,10,51,0.0,1023,22,10,9
2010-01-16,8.7,3,0,49,0.0,1022,23,10,9
2010-01-17,8.7,4,10,57,0.0,1021,22,10,5
2010-01-18,8.7,4,7,55,0.0,1020,22,10,7
2010-01-19,8.7,2,7,45,0.0,1018,23,10,9
2010-01-20,8.7,2,14,51,0.0,1019,23,10,7
2010-01-21,8.7,4,5,52,0.0,1018,23,10,7
2010-01-22,8.7,4,22,52,0.0,1017,23,10,6
2010-01-23,8.7,4,4,54,0.0,1017,23,10,6
2010-01-24,8.7,4,6,50,0.0,1015,23,10,8
2010-01-25,8.7,2,4,44,0.0,1017,24,10,9
2010-01-26,10.8,5,6,53,0.0,1018,25,10,7
2010-01-27,10.8,5,18,51,0.0,1017,23,10,7
2010-01-28,10.8,7,5,54,0.0,1015,26,10,9
2010-01-29,10.8,8,9,58,0.0,1016,27,10,10
2010-01-30,10.8,6,10,59,0.0,1018,24,10,13
2010-01-31,10.1,6,20,60,0.0,1016,22,10,6
2010-02-01,10.9,6,9,59,0.0,1016,23,10,7
2010-02-02,10.9,3,2,46,0.0,1017,23,10,9
2010-02-03,10.9,2,0,43,0.0,1017,23,10,10
2010-02-04,10.9,2,8,42,0.0,1017,24,10,10
2010-02-05,10.9,5,11,44,0.0,1017,25,10,10
2010-02-06,10.9,6,13,50,0.0,1016,27,10,7
2010-02-07,11.0,8,29,49,0.0,1015,28,10,8
2010-02-08,8.5,9,60,63,3.1,1009,21,10,21
2010-02-09,11.0,4,14,55,0.1,1008,22,10,18
2010-02-10,11.0,7,6,68,0.0,1016,21,10,9
2010-02-11,11.0,5,6,59,0.0,1018,21,10,9
2010-02-12,11.0,8,14,66,0.0,1017,22,10,8
2010-02-13,11.0,8,4,63,0.0,1016,23,10,9
2010-02-14,11.1,6,3,56,0.0,1013,23,10,6
2010-02-15,11.1,5,14,53,0.0,1012,23,10,14
2010-02-16,11.1,6,13,54,0.0,1015,24,10,9
2010-02-17,11.1,3,1,49,0.0,1017,23,10,13
2010-02-18,11.1,2,2,45,0.0,1015,24,10,11
2010-02-19,11.2,4,1,45,0.0,1016,25,10,9
2010-02-20,11.2,5,1,43,0.0,1016,27,10,10
2010-02-21,11.2,8,4,50,0.0,1014,29,10,8
2010-02-22,10.1,6,37,42,0.0,1012,28,10,11
2010-02-23,11.2,12,26,66,1.2,1011,25,10,10
2010-02-24,11.2,11,8,61,0.0,1010,27,10,9
2010-02-25,11.6,10,17,53,0.0,1012,28,10,9
2010-02-26,11.6,9,8,46,0.0,1012,30,10,8
2010-02-27,11.6,9,9,44,0.0,1011,31,10,9
2010-02-28,11.6,11,28,50,0.0,1010,31,10,9
2010-03-01,11.6,12,8,49,0.0,1010,33,10,7
2010-03-02,11.6,8,9,43,0.0,1011,32,10,12
2010-03-03,11.6,4,15,33,0.0,1008,31,10,9
2010-03-04,11.6,5,15,42,0.0,1009,30,10,11
2010-03-05,11.6,9,8,51,0.0,1010,30,10,10
2010-03-06,11.6,8,21,51,0.0,1010,27,10,12
2010-03-07,11.6,10,4,59,0.0,1014,29,10,12
2010-03-08,11.6,10,1,55,0.0,1014,29,10,10
2010-03-09,11.6,9,1,47,0.0,1015,30,10,9
2010-03-10,11.6,6,0,39,0.0,1015,32,10,10
2010-03-11,11.6,6,2,38,0.0,1016,32,10,9
2010-03-12,11.6,8,13,43,0.0,1015,32,10,6
2010-03-13,11.6,9,5,42,0.0,1011,33,10,9
2010-03-14,11.6,9,1,39,0.0,1008,34,10,8
2010-03-15,11.6,9,3,40,0.0,1008,34,10,8
2010-03-16,11.6,10,0,40,0.0,1011,36,10,7
2010-03-17,11.6,12,0,44,0.0,1015,35,10,7
2010-03-18,11.6,11,1,39,0.0,1016,35,10,6
