date_time,sunHour,DewPointC,cloudcover,humidity,precipMM,pressure,tempC,visibility,windspeedKmph
2013-01-01,5.4,2,42,56,0.0,1013,19,10,7
2013-01-02,8.7,1,0,49,0.0,1016,18,10,8
2013-01-03,8.7,1,0,48,0.0,1016,18,10,6
2013-01-04,8.7,-1,0,44,0.0,1016,18,10,9
2013-01-05,8.7,-1,0,47,0.0,1015,17,10,7
2013-01-06,8.7,1,1,55,0.0,1017,17,10,5
2013-01-07,8.7,-2,0,45,0.0,1018,17,10,11
2013-01-08,8.7,-7,2,32,0.0,1017,18,10,14
2013-01-09,8.7,-4,9,35,0.0,1017,20,10,15
2013-01-10,8.7,0,8,45,0.0,1015,21,10,15
2013-01-11,8.7,1,3,44,0.0,1015,22,10,14
2013-01-12,8.7,6,23,56,0.0,1014,24,10,8
2013-01-13,8.7,9,13,64,0.0,1013,23,10,8
2013-01-14,8.7,7,2,64,0.0,1014,22,10,8
2013-01-15,8.7,7,0,64,0.0,1015,21,10,5
2013-01-16,8.7,9,5,69,0.0,1016,22,10,9
2013-01-17,8.7,8,31,74,1.8,1015,20,10,15
2013-01-18,5.5,10,65,89,15.8,1014,15,8,11
2013-01-19,8.7,7,2,73,0.2,1021,18,10,8
2013-01-20,8.7,7,2,73,0.0,1020,19,10,12
2013-01-21,8.7,3,12,56,0.0,1020,19,10,9
2013-01-22,8.7,5,2,64,0.0,1020,19,10,5
2013-01-23,8.7,7,4,68,0.0,1019,20,10,5
2013-01-24,8.7,6,1,63,0.0,1019,20,10,9
2013-01-25,8.7,5,0,59,0.0,1019,21,10,10
2013-01-26,8.7,3,0,53,0.0,1018,21,10,12
2013-01-27,7.1,2,27,48,0.0,1017,22,10,9
2013-01-28,10.8,5,14,58,0.0,1017,22,10,6
2013-01-29,10.8,6,12,62,0.0,1016,23,10,7
2013-01-30,10.1,7,27,67,0.0,1017,23,10,4
2013-01-31,10.9,8,19,66,0.0,1017,23,10,6
2013-02-01,10.9,7,21,58,0.0,1017,24,10,6
2013-02-02,10.9,8,24,55,0.0,1016,24,10,9
2013-02-03,8.5,10,41,73,0.8,1015,22,9,9
2013-02-04,10.1,12,61,83,0.1,1014,18,9,19
2013-02-05,10.9,12,44,87,2.4,1014,18,10,20
2013-02-06,10.9,11,26,84,0.4,1019,19,7,11
2013-02-07,10.9,9,2,76,0.0,1018,20,10,12
2013-02-08,11.0,8,0,70,0.0,1016,21,10,10
2013-02-09,11.0,8,5,68,0.0,1016,21,10,5
2013-02-10,11.0,10,7,74,0.0,1016,22,10,3
2013-02-11,11.0,9,28,73,0.0,1015,23,10,6
2013-02-12,8.6,8,39,65,0.0,1016,22,10,8
2013-02-13,11.0,7,12,60,0.0,1015,24,10,10
2013-02-14,11.1,7,17,54,0.0,1013,24,10,7
2013-02-15,10.1,10,35,71,0.6,1010,22,10,10
2013-02-16,5.6,12,92,96,0.4,1007,14,9,20
2013-02-17,8.6,11,65,92,0.7,1012,16,6,5
2013-02-18,11.1,11,41,83,0.0,1014,21,8,8
2013-02-19,11.2,11,40,76,0.0,1014,22,10,8
2013-02-20,11.2,11,9,75,0.5,1016,23,10,8
2013-02-21,10.1,12,42,78,0.0,1015,20,10,8
2013-02-22,11.2,11,33,73,0.6,1016,22,10,17
2013-02-23,10.2,12,53,87,3.9,1016,19,8,14
2013-02-24,11.6,13,32,83,0.0,1019,22,8,5
2013-02-25,11.6,13,1,78,0.0,1017,23,10,5
2013-02-26,11.6,11,13,69,0.0,1014,23,10,9
2013-02-27,11.6,10,10,69,0.5,1014,24,10,12
2013-02-28,11.6,9,3,65,0.0,1017,23,10,11
2013-03-01,11.6,8,10,65,0.0,1016,23,10,16
2013-03-02,11.6,8,0,61,0.0,1016,25,10,14
2013-03-03,11.6,10,0,62,0.0,1015,27,10,11
2013-03-04,11.6,12,12,65,0.0,1014,28,10,6
2013-03-05,11.6,15,0,67,0.0,1016,28,10,5
2013-03-06,11.6,12,0,60,0.0,1015,29,10,9
2013-03-07,11.6,13,0,62,0.0,1014,29,10,8
2013-03-08,11.6,13,0,60,0.0,1014,30,10,4
2013-03-09,11.6,11,12,52,0.0,1009,31,10,9
2013-03-10,11.6,10,9,52,0.0,1007,29,10,10
2013-03-11,10.2,13,16,61,0.0,1011,30,10,6
2013-03-12,11.6,14,17,64,0.0,1011,29,10,6
2013-03-13,10.2,14,28,63,0.0,1010,30,10,9
2013-03-14,11.6,15,26,79,0.6,1013,26,10,10
2013-03-15,11.6,12,6,63,0.0,1016,27,10,8
2013-03-16,11.6,11,9,59,0.0,1016,27,10,5
2013-03-17,11.6,12,1,58,0.0,1015,28,10,9
2013-03-18,11.6,10,5,51,0.0,1010,30,10,13
2013-03-19,11.6,13,3,58,0.0,1008,32,10,10
2013-03-20,11.6,13,20,53,0.0,1010,33,10,8
2013-03-21,11.6,10,8,45,0.0,1009,32,10,11
2013-03-22,8.8,10,39,48,0.0,1006,32,10,8
2013-03-23,11.6,9,20,39,0.0,1007,33,10,13
2013-03-24,11.6,12,12,59,1.1,1011,31,10,12
2013-03-25,11.6,9,7,48,0.0,1011,29,10,11
2013-03-26,11.6,8,21,43,0.0,1008,30,10,9
2013-03-27,11.6,10,23,44,0.0,1008,31,10,4
2013-03-28,11.6,12,12,48,0.1,1010,32,10,7
2013-03-29,11.6,12,19,51,1.2,1010,30,10,7
2013-03-30,11.6,11,17,47,0.0,1008,31,10,8
2013-03-31,11.6,13,7,50,0.3,1008,32,10,6
2013-04-01,11.6,11,4,40,0.0,1008,34,10,4
2013-04-02,11.6,9,14,33,0.4,1009,35,10,8
2013-04-03,11.6,8,19,34,0.4,1009,33,10,8
2013-04-04,11.6,4,1,28,0.0,1008,33,10,13
2013-04-05,11.6,4,0,29,0.0,1006,33,10,14
2013-04-06,11.6,2,4,23,0.0,1005,35,10,13
2013-04-07,11.6,4,4,22,0.0,1005,36,10,12
2013-04-08,11.6,5,3,23,0.0,1005,37,10,9
2013-04-09,11.6,5,11,23,0.0,1006,38,10,10
2013-04-10,11.6,9,11,31,0.0,1008,35,10,7
2013-04-11,11.6,7,8,27,0.1,1007,35,10,9
2013-04-12,11.6,6,4,23,0.0,1007,37,10,7
2013-04-13,11.6,7,6,24,0.0,1008,37,10,6
2013-04-14,11.6,8,9,27,1.9,1007,35,10,7
2013-04-15,12.5,8,4,27,0.0,1004,37,10,6
2013-04-16,13.0,4,2,21,0.0,1000,39,10,16
2013-04-17,13.0,5,0,22,0.0,1001,37,10,10
2013-04-18,13.0,2,0,16,0.0,1003,38,10,6
2013-04-19,13.0,0,3,13,0.0,1003,40,10,4
2013-04-20,13.0,1,27,16,0.1,1002,39,10,8
2013-04-21,13.0,10,20,34,0.3,1006,36,10,9
2013-04-22,13.1,11,16,37,0.1,1009,34,10,9
2013-04-23,13.1,10,17,31,0.0,1009,35,10,5
2013-04-24,13.5,11,10,28,1.0,1009,38,10,5
2013-04-25,13.5,10,9,27,0.0,1008,38,10,9
2013-04-26,13.5,13,12,33,0.3,1008,36,10,9
2013-04-27,13.5,9,17,27,0.0,1008,37,10,14
2013-04-28,13.6,7,22,25,0.0,1005,37,10,13
2013-04-29,13.6,7,16,21,0.0,1005,37,10,9
2013-04-30,13.3,4,18,17,0.1,1005,39,10,8
2013-05-01,13.6,-4,9,10,0.0,1002,39,10,10
2013-05-02,13.6,0,2,14,0.0,1000,38,10,9
2013-05-03,13.6,-1,0,12,0.0,998,40,10,8
2013-05-04,13.7,-2,3,10,0.0,998,42,10,8
2013-05-05,13.7,0,6,11,0.0,1000,43,10,10
2013-05-06,13.7,3,5,14,0.0,1001,42,10,9
2013-05-07,13.7,1,10,12,0.0,1002,42,10,8
2013-05-08,13.7,3,4,13,0.0,1002,42,10,12
2013-05-09,13.7,3,1,13,0.0,1001,43,10,11
2013-05-10,13.7,3,12,13,0.0,999,44,10,8
2013-05-11,13.8,10,8,24,0.1,999,39,10,8
2013-05-12,13.8,14,31,38,1.7,1003,34,10,7
2013-05-13,13.8,12,5,30,0.0,1004,38,10,7
2013-05-14,13.8,9,2,21,0.0,1001,40,10,9
2013-05-15,13.8,8,2,19,0.0,1000,40,10,8
2013-05-16,13.8,6,1,16,0.0,998,41,10,9
2013-05-17,13.8,4,0,13,0.0,999,43,10,7
2013-05-18,13.9,2,0,11,0.0,999,45,10,7
2013-05-19,13.9,1,0,9,0.0,998,46,10,9
2013-05-20,13.9,1,0,8,0.0,998,46,10,7
2013-05-21,13.9,1,0,9,0.0,998,47,10,8
2013-05-22,13.9,1,0,9,0.0,998,46,10,10
2013-05-23,13.9,2,0,9,0.0,996,47,10,10
2013-05-24,13.9,3,0,9,0.0,996,48,10,8
2013-05-25,13.9,6,0,13,0.0,997,47,10,12
2013-05-26,13.9,10,0,17,0.0,997,44,10,12
2013-05-27,13.9,9,1,17,0.0,998,44,10,7
2013-05-28,14.0,3,0,11,0.0,999,44,10,9
2013-05-29,14.0,1,4,10,0.0,999,44,10,10
2013-05-30,14.0,2,0,11,0.0,999,42,10,8
2013-05-31,14.0,4,0,11,0.0,998,44,10,6
2013-06-01,14.0,11,2,23,0.0,1000,42,10,14
2013-06-02,14.0,15,8,29,0.0,1000,42,10,11
2013-06-03,14.0,15,11,28,0.1,999,43,10,10
2013-06-04,14.0,14,7,22,0.2,999,46,10,6
2013-06-05,14.0,11,2,16,0.0,998,48,10,6
2013-06-06,14.0,11,20,17,0.0,996,48,10,6
2013-06-07,14.0,14,6,24,0.0,997,45,10,13
2013-06-08,14.0,15,3,25,0.0,996,46,10,10
2013-06-09,14.0,13,1,20,0.0,995,47,10,8
2013-06-10,14.0,14,6,20,0.0,995,46,10,8
2013-06-11,14.0,18,29,29,0.6,997,44,10,9
2013-06-12,14.0,20,44,39,0.1,999,41,10,5
2013-06-13,14.0,21,28,45,1.9,999,36,10,7
2013-06-14,14.1,19,12,38,3.5,997,41,10,5
2013-06-15,14.1,19,29,43,0.5,998,36,10,9
2013-06-16,14.1,20,29,50,0.3,997,36,10,11
2013-06-17,14.1,20,20,54,0.0,995,37,10,13
2013-06-18,14.1,18,20,42,0.1,997,40,10,7
2013-06-19,14.1,16,5,33,0.0,998,41,10,6
2013-06-20,14.1,12,2,20,0.0,997,43,10,5
2013-06-21,14.1,12,2,19,0.0,995,46,10,5
2013-06-22,14.1,12,2,19,0.0,996,45,10,8
2013-06-23,14.1,15,6,23,0.0,995,46,10,5
2013-06-24,14.1,15,10,23,0.0,995,46,10,7
2013-06-25,14.1,19,16,36,0.0,998,44,10,14
2013-06-26,14.1,20,21,38,0.4,998,42,10,10
2013-06-27,13.4,20,31,39,0.3,996,43,10,10
2013-06-28,14.1,22,36,44,0.5,995,41,10,10
2013-06-29,13.4,21,38,39,0.9,994,41,10,8
2013-06-30,14.1,18,10,33,2.3,996,42,10,7
2013-07-01,14.0,15,7,26,0.0,995,43,10,6
2013-07-02,14.0,19,14,33,0.0,995,45,10,7
2013-07-03,14.0,18,13,36,0.2,997,43,10,10
2013-07-04,14.0,20,20,37,0.0,997,43,10,7
2013-07-05,14.0,21,22,40,0.0,997,39,10,10
2013-07-06,14.0,21,40,46,0.0,1000,39,10,13
2013-07-07,14.0,22,29,48,0.4,1000,40,10,9
2013-07-08,14.0,23,35,51,2.9,997,41,10,9
2013-07-09,14.0,25,31,69,18.5,996,36,9,8
2013-07-10,14.0,23,28,54,1.8,995,40,10,7
2013-07-11,14.0,21,10,45,0.1,997,40,10,4
2013-07-12,14.0,22,15,50,0.1,1000,39,10,9
2013-07-13,14.0,22,14,45,0.0,999,41,10,6
2013-07-14,14.0,21,17,41,0.0,997,41,10,6
2013-07-15,14.0,22,29,49,0.2,998,39,10,12
2013-07-16,13.9,23,36,51,1.0,999,39,10,10
2013-07-17,13.9,23,30,52,2.8,998,38,10,8
2013-07-18,13.9,23,24,49,1.3,996,41,10,7
2013-07-19,13.9,22,35,48,1.6,994,42,10,10
2013-07-20,13.9,24,27,68,1.4,999,35,10,13
2013-07-21,13.9,24,40,60,0.2,997,37,10,5
2013-07-22,13.9,24,35,59,5.1,996,37,9,8
2013-07-23,13.9,23,31,61,1.3,998,36,10,10
2013-07-24,13.9,23,21,55,1.2,998,38,10,9
2013-07-25,13.8,23,18,55,2.3,996,40,10,7
2013-07-26,13.8,23,24,58,0.2,996,37,10,8
2013-07-27,13.8,23,23,57,0.6,998,37,10,8
2013-07-28,13.8,21,21,45,0.0,998,41,10,6
2013-07-29,13.8,22,28,46,0.0,998,41,10,6
2013-07-30,13.8,23,30,51,0.0,997,40,10,8
2013-07-31,13.8,24,32,57,4.2,996,39,9,7
2013-08-01,13.8,26,27,72,3.8,999,35,10,7
2013-08-02,13.3,23,25,63,0.1,1001,36,10,11
2013-08-03,13.7,22,21,55,0.0,1002,38,10,10
2013-08-04,13.7,22,18,52,0.1,1001,40,10,4
2013-08-05,13.7,22,36,48,0.3,1000,39,10,5
2013-08-06,13.3,24,52,71,4.2,1002,32,10,10
2013-08-07,13.3,25,47,74,1.0,1002,33,8,7
2013-08-08,13.7,24,40,68,0.0,1000,36,10,6
2013-08-09,13.6,24,40,74,7.4,1000,33,10,8
2013-08-10,13.6,25,39,74,3.0,1001,34,10,7
2013-08-11,13.6,24,27,70,0.0,1002,35,10,10
2013-08-12,12.1,24,38,69,0.0,1002,35,10,10
2013-08-13,13.6,24,30,69,0.0,1000,34,10,13
2013-08-14,13.6,22,30,63,0.0,1000,36,10,13
2013-08-15,12.1,25,57,85,0.0,1002,30,10,9
2013-08-16,12.1,25,63,84,2.5,1001,32,9,8
2013-08-17,13.3,25,43,83,0.1,999,32,9,9
