date_time,sunHour,DewPointC,cloudcover,humidity,precipMM,pressure,tempC,visibility,windspeedKmph
2013-01-01,7.1,-2,41,37,0.0,1014,18,10,6
2013-01-02,8.7,-4,0,31,0.0,1016,18,10,5
2013-01-03,8.7,-4,1,31,0.0,1018,18,10,2
2013-01-04,8.7,-6,2,29,0.0,1018,18,10,4
2013-01-05,8.7,-5,0,30,0.0,1015,17,10,5
2013-01-06,8.7,-3,0,36,0.0,1018,17,10,2
2013-01-07,8.7,-9,0,25,0.0,1019,17,10,7
2013-01-08,8.7,-10,21,23,0.0,1018,18,10,9
2013-01-09,8.7,-3,11,31,0.0,1018,20,10,10
2013-01-10,8.7,-3,0,32,0.0,1016,21,10,9
2013-01-11,8.7,-8,13,23,0.0,1015,22,10,7
2013-01-12,8.7,0,43,36,0.0,1017,22,10,9
2013-01-13,8.7,3,4,44,0.0,1016,22,10,8
2013-01-14,8.7,1,9,39,0.0,1015,22,10,5
2013-01-15,8.7,-1,6,37,0.0,1016,21,10,8
2013-01-16,8.7,1,12,42,0.7,1018,21,10,9
2013-01-17,8.7,5,26,59,8.8,1017,21,9,16
2013-01-18,3.8,11,84,95,11.9,1014,12,8,14
2013-01-19,8.7,8,33,77,4.4,1022,16,10,8
2013-01-20,8.7,-1,1,41,0.0,1021,19,10,8
2013-01-21,8.7,-2,7,39,0.0,1020,19,10,5
2013-01-22,5.5,-3,25,35,0.0,1020,20,10,6
2013-01-23,5.5,-3,39,35,0.0,1021,18,10,9
2013-01-24,8.7,-1,1,37,0.0,1020,20,10,5
2013-01-25,8.7,-1,0,35,0.0,1019,21,10,4
2013-01-26,8.7,-4,4,30,0.0,1019,21,10,5
2013-01-27,7.1,0,42,39,0.0,1017,22,10,4
2013-01-28,8.7,0,6,36,0.0,1017,23,10,5
2013-01-29,8.7,2,36,46,0.0,1015,23,10,4
2013-01-30,5.6,0,50,36,0.0,1016,22,10,4
2013-01-31,8.7,1,26,36,0.0,1018,24,10,7
2013-02-01,8.7,3,33,42,0.0,1018,24,10,5
2013-02-02,8.7,4,32,41,0.0,1017,23,10,7
2013-02-03,7.2,6,48,57,1.4,1015,21,10,8
2013-02-04,4.1,12,94,88,13.0,1015,17,9,22
2013-02-05,7.2,11,57,88,15.1,1015,15,9,21
2013-02-06,8.7,5,1,61,0.1,1021,19,10,8
