sunHour,DewPointC,cloudcover,humidity,precipMM,pressure,tempC,visibility,windspeedKmph
8.700000000000001,3.0,13.285714285714286,53.57142857142857,0.0,1017.2857142857143,19.142857142857142,9.714285714285714,8.857142857142858
8.700000000000001,2.7142857142857144,17.714285714285715,50.857142857142854,0.1285714285714286,1018.0,19.714285714285715,10.0,8.857142857142858
8.014285714285714,8.571428571428571,18.857142857142858,72.57142857142857,1.1714285714285713,1019.5714285714286,19.285714285714285,9.714285714285714,7.714285714285714
8.242857142857144,8.428571428571429,24.0,70.42857142857143,1.6285714285714286,1018.8571428571429,20.428571428571427,9.428571428571429,10.428571428571429
10.257142857142856,8.571428571428571,21.428571428571427,64.14285714285714,0.09999999999999999,1016.7142857142857,22.428571428571427,10.0,5.142857142857143
10.37142857142857,8.714285714285714,18.857142857142858,71.57142857142857,0.6857142857142858,1011.1428571428571,19.428571428571427,10.0,8.428571428571429
9.914285714285715,7.142857142857143,27.857142857142858,69.14285714285714,1.7857142857142858,1014.4285714285714,18.857142857142858,9.571428571428571,10.857142857142858
11.471428571428572,10.285714285714286,10.714285714285714,68.85714285714286,0.4571428571428572,1016.4285714285714,22.714285714285715,10.0,5.714285714285714
11.185714285714285,10.142857142857142,20.714285714285715,69.14285714285714,1.3714285714285714,1015.7142857142857,22.714285714285715,9.714285714285714,7.0
11.399999999999997,9.142857142857142,18.571428571428573,59.285714285714285,1.3285714285714287,1015.7142857142857,24.857142857142858,10.0,11.142857142857142
11.0,12.0,18.285714285714285,59.57142857142857,0.32857142857142857,1015.2857142857143,27.857142857142858,10.0,9.428571428571429
11.599999999999998,9.0,17.428571428571427,45.42857142857143,0.014285714285714287,1010.4285714285714,30.428571428571427,10.0,8.142857142857142
11.2,8.0,14.571428571428571,37.285714285714285,0.014285714285714287,1010.8571428571429,32.0,10.0,10.0
11.599999999999998,8.857142857142858,8.857142857142858,35.714285714285715,0.39999999999999997,1009.8571428571429,33.57142857142857,10.0,9.857142857142858
12.1,3.4285714285714284,10.285714285714286,22.142857142857142,0.21428571428571427,1010.2857142857143,35.0,10.0,9.0
13.028571428571427,7.142857142857143,14.857142857142858,27.857142857142858,0.31428571428571433,1011.0,33.857142857142854,10.0,8.857142857142858
13.242857142857142,6.142857142857143,1.5714285714285714,19.714285714285715,0.0,1006.8571428571429,39.142857142857146,10.0,9.571428571428571
13.642857142857142,9.285714285714286,8.571428571428571,23.428571428571427,0.6714285714285715,1004.7142857142857,40.57142857142857,10.0,7.285714285714286
13.742857142857142,10.428571428571429,13.714285714285714,28.142857142857142,0.4428571428571429,1004.8571428571429,37.714285714285715,10.0,8.0
13.828571428571431,9.142857142857142,5.0,23.0,0.0,1006.5714285714286,38.142857142857146,10.0,9.285714285714286
13.900000000000002,8.285714285714286,4.142857142857143,19.0,0.014285714285714287,1004.2857142857143,41.0,10.0,8.714285714285714
13.985714285714286,8.142857142857142,1.5714285714285714,15.714285714285714,0.08571428571428573,1001.8571428571429,44.42857142857143,10.0,7.428571428571429
14.0,4.0,1.5714285714285714,10.285714285714286,0.0,995.8571428571429,46.57142857142857,10.0,8.571428571428571
14.085714285714285,13.714285714285714,10.0,23.142857142857142,0.31428571428571433,996.7142857142857,44.42857142857143,10.0,8.714285714285714
14.099999999999998,16.285714285714285,9.285714285714286,27.714285714285715,0.2857142857142857,995.7142857142857,43.285714285714285,10.0,7.428571428571429
14.099999999999998,18.428571428571427,22.428571428571427,35.42857142857143,1.257142857142857,1000.7142857142857,41.57142857142857,10.0,5.857142857142857
14.0,18.857142857142858,13.857142857142858,37.285714285714285,0.2571428571428572,999.7142857142857,41.0,10.0,5.714285714285714
14.0,16.857142857142858,11.428571428571429,29.857142857142858,0.028571428571428574,998.1428571428571,43.714285714285715,10.0,7.571428571428571
13.914285714285715,21.0,19.571428571428573,47.57142857142857,1.4142857142857144,997.8571428571429,39.714285714285715,10.0,8.0
13.742857142857142,21.571428571428573,31.714285714285715,52.857142857142854,0.4714285714285714,1002.0,37.0,9.857142857142858,9.428571428571429
13.528571428571428,23.285714285714285,30.714285714285715,57.142857142857146,1.0857142857142859,999.2857142857143,38.142857142857146,10.0,5.714285714285714
13.585714285714285,23.285714285714285,28.714285714285715,57.857142857142854,0.7000000000000002,1000.4285714285714,39.0,10.0,5.714285714285714
13.328571428571427,21.428571428571427,28.428571428571427,55.714285714285715,1.3857142857142857,1002.2857142857143,37.285714285714285,10.0,7.142857142857143
13.142857142857142,17.0,5.142857142857143,39.57142857142857,0.0,1004.0,39.714285714285715,10.0,6.285714285714286
12.428571428571427,20.142857142857142,20.571428571428573,53.42857142857143,0.6428571428571429,1004.1428571428571,38.42857142857143,10.0,5.714285714285714
10.828571428571427,23.285714285714285,34.285714285714285,74.14285714285714,3.5142857142857147,1003.5714285714286,33.42857142857143,9.571428571428571,8.571428571428571
11.214285714285712,21.428571428571427,19.571428571428573,64.42857142857143,0.5285714285714286,1005.5714285714286,35.142857142857146,9.857142857142858,5.571428571428571
11.599999999999998,19.857142857142858,4.142857142857143,53.42857142857143,0.0,1004.5714285714286,37.142857142857146,10.0,6.0
11.599999999999998,16.0,5.285714285714286,45.0,0.0,1009.5714285714286,36.285714285714285,10.0,6.142857142857143
11.599999999999998,18.428571428571427,13.714285714285714,51.0,0.07142857142857142,1010.8571428571429,36.714285714285715,10.0,5.0
9.942857142857145,9.571428571428571,3.0,31.857142857142858,0.21428571428571427,1010.7142857142857,34.57142857142857,10.0,7.857142857142857
